COUNTRY,DATATYPE,PRODUCT,FLOW,TIME,VALUE
HUNGARY,BALANCE,NATGASCM,GDINCTRO,YTD2022,8355.623
HUNGARY,BALANCE,NATGASCM,INDPROD,2020,1690.808
HUNGARY,BALANCE,NATGASCM,INDPROD,2021,1506.265
HUNGARY,BALANCE,NATGASCM,INDPROD,3Q2022,387.854
HUNGARY,BALANCE,NATGASCM,INDPROD,Nov-21,127.79
HUNGARY,BALANCE,NATGASCM,INDPROD,Nov-22,127.281
HUNGARY,BALANCE,NATGASCM,INDPROD,YTD2021,1385.738
HUNGARY,BALANCE,NATGASCM,INDPROD,YTD2022,1381.751
HUNGARY,BALANCE,NATGASCM,STCHANAT,2020,-981
HUNGARY,BALANCE,NATGASCM,STCHANAT,2021,-2248.8
HUNGARY,BALANCE,NATGASCM,STCHANAT,3Q2022,2114.2
HUNGARY,BALANCE,NATGASCM,STCHANAT,Nov-21,-716.8
HUNGARY,BALANCE,NATGASCM,STCHANAT,Nov-22,-230.1
HUNGARY,BALANCE,NATGASCM,STCHANAT,YTD2021,-1195.6
HUNGARY,BALANCE,NATGASCM,STCHANAT,YTD2022,2038.9
HUNGARY,BALANCE,NATGASCM,TOTENTSB,2020,13718
HUNGARY,BALANCE,NATGASCM,TOTENTSB,2021,8447.9
HUNGARY,BALANCE,NATGASCM,TOTENTSB,3Q2022,3056
HUNGARY,BALANCE,NATGASCM,TOTENTSB,Nov-21,435.4
HUNGARY,BALANCE,NATGASCM,TOTENTSB,Nov-22,687.6
HUNGARY,BALANCE,NATGASCM,TOTENTSB,YTD2021,7965.6
HUNGARY,BALANCE,NATGASCM,TOTENTSB,YTD2022,10291.2
HUNGARY,BALANCE,NATGASCM,TOTEXTSB,2020,5790
HUNGARY,BALANCE,NATGASCM,TOTEXTSB,2021,969.903
HUNGARY,BALANCE,NATGASCM,TOTEXTSB,3Q2022,57.5
HUNGARY,BALANCE,NATGASCM,TOTEXTSB,Nov-21,27.5
HUNGARY,BALANCE,NATGASCM,TOTEXTSB,Nov-22,130.3
HUNGARY,BALANCE,NATGASCM,TOTEXTSB,YTD2021,865.803
HUNGARY,BALANCE,NATGASCM,TOTEXTSB,YTD2022,1266.8
IRELAND,BALANCE,NATGASCM,GDINCTRO,2020,5469.651
IRELAND,BALANCE,NATGASCM,GDINCTRO,2021,5214.865
IRELAND,BALANCE,NATGASCM,GDINCTRO,3Q2022,1284.737
IRELAND,BALANCE,NATGASCM,GDINCTRO,Nov-21,460.122
IRELAND,BALANCE,NATGASCM,GDINCTRO,Nov-22,415.088
IRELAND,BALANCE,NATGASCM,GDINCTRO,YTD2021,4746.954
IRELAND,BALANCE,NATGASCM,GDINCTRO,YTD2022,4768.559
IRELAND,BALANCE,NATGASCM,INDPROD,2020,2029.651
IRELAND,BALANCE,NATGASCM,INDPROD,2021,1550.865
IRELAND,BALANCE,NATGASCM,INDPROD,3Q2022,340.737
IRELAND,BALANCE,NATGASCM,INDPROD,Nov-21,135.122
IRELAND,BALANCE,NATGASCM,INDPROD,Nov-22,113.088
IRELAND,BALANCE,NATGASCM,INDPROD,YTD2021,1413.954
IRELAND,BALANCE,NATGASCM,INDPROD,YTD2022,1321.559
IRELAND,BALANCE,NATGASCM,TOTENTSB,2020,3439
IRELAND,BALANCE,NATGASCM,TOTENTSB,2021,3664
IRELAND,BALANCE,NATGASCM,TOTENTSB,3Q2022,944
IRELAND,BALANCE,NATGASCM,TOTENTSB,Nov-21,325
IRELAND,BALANCE,NATGASCM,TOTENTSB,Nov-22,302
IRELAND,BALANCE,NATGASCM,TOTENTSB,YTD2021,3333
IRELAND,BALANCE,NATGASCM,TOTENTSB,YTD2022,3447
ISRAEL,BALANCE,NATGASCM,GDINCTRO,2020,10020
ISRAEL,BALANCE,NATGASCM,GDINCTRO,2021,10440
ISRAEL,BALANCE,NATGASCM,GDINCTRO,3Q2022,2610
ISRAEL,BALANCE,NATGASCM,GDINCTRO,Nov-21,870
ISRAEL,BALANCE,NATGASCM,GDINCTRO,Nov-22,870
ISRAEL,BALANCE,NATGASCM,GDINCTRO,YTD2021,9570
ISRAEL,BALANCE,NATGASCM,GDINCTRO,YTD2022,9570
ISRAEL,BALANCE,NATGASCM,INDPROD,2020,13044
ISRAEL,BALANCE,NATGASCM,INDPROD,2021,16332
ISRAEL,BALANCE,NATGASCM,INDPROD,3Q2022,4083
ISRAEL,BALANCE,NATGASCM,INDPROD,Nov-21,1361
ISRAEL,BALANCE,NATGASCM,INDPROD,Nov-22,1361
ISRAEL,BALANCE,NATGASCM,INDPROD,YTD2021,14971
ISRAEL,BALANCE,NATGASCM,INDPROD,YTD2022,14971
ISRAEL,BALANCE,NATGASCM,TOTENTSB,2020,564
ISRAEL,BALANCE,NATGASCM,TOTENTSB,2021,144
ISRAEL,BALANCE,NATGASCM,TOTENTSB,3Q2022,36
ISRAEL,BALANCE,NATGASCM,TOTENTSB,Nov-21,12
ISRAEL,BALANCE,NATGASCM,TOTENTSB,Nov-22,12
ISRAEL,BALANCE,NATGASCM,TOTENTSB,YTD2021,132
ISRAEL,BALANCE,NATGASCM,TOTENTSB,YTD2022,132
ISRAEL,BALANCE,NATGASCM,TOTEXTSB,2020,3588
ISRAEL,BALANCE,NATGASCM,TOTEXTSB,2021,6036
ISRAEL,BALANCE,NATGASCM,TOTEXTSB,3Q2022,1509
ISRAEL,BALANCE,NATGASCM,TOTEXTSB,Nov-21,503
ISRAEL,BALANCE,NATGASCM,TOTEXTSB,Nov-22,503
ISRAEL,BALANCE,NATGASCM,TOTEXTSB,YTD2021,5533
ISRAEL,BALANCE,NATGASCM,TOTEXTSB,YTD2022,5533
ITALY,BALANCE,NATGASCM,GDINCTRO,2020,70920.4
ITALY,BALANCE,NATGASCM,GDINCTRO,2021,76107.5
ITALY,BALANCE,NATGASCM,GDINCTRO,3Q2022,12287
ITALY,BALANCE,NATGASCM,GDINCTRO,Nov-21,7633
ITALY,BALANCE,NATGASCM,GDINCTRO,Nov-22,5578
ITALY,BALANCE,NATGASCM,GDINCTRO,YTD2021,66396.5
ITALY,BALANCE,NATGASCM,GDINCTRO,YTD2022,61174
ITALY,BALANCE,NATGASCM,INDPROD,2020,3932
ITALY,BALANCE,NATGASCM,INDPROD,2021,3334.5
ITALY,BALANCE,NATGASCM,INDPROD,3Q2022,840
ITALY,BALANCE,NATGASCM,INDPROD,Nov-21,283
ITALY,BALANCE,NATGASCM,INDPROD,Nov-22,284
ITALY,BALANCE,NATGASCM,INDPROD,YTD2021,3045.5
ITALY,BALANCE,NATGASCM,INDPROD,YTD2022,3048
ITALY,BALANCE,NATGASCM,STCHANAT,2020,-1077
ITALY,BALANCE,NATGASCM,STCHANAT,2021,-1590
ITALY,BALANCE,NATGASCM,STCHANAT,3Q2022,5764
ITALY,BALANCE,NATGASCM,STCHANAT,Nov-21,-1622
ITALY,BALANCE,NATGASCM,STCHANAT,Nov-22,-746
ITALY,BALANCE,NATGASCM,STCHANAT,YTD2021,955
ITALY,BALANCE,NATGASCM,STCHANAT,YTD2022,4263
ITALY,BALANCE,NATGASCM,TOTENTSB,2020,66227
ITALY,BALANCE,NATGASCM,TOTENTSB,2021,72728
ITALY,BALANCE,NATGASCM,TOTENTSB,3Q2022,18122
ITALY,BALANCE,NATGASCM,TOTENTSB,Nov-21,5927
ITALY,BALANCE,NATGASCM,TOTENTSB,Nov-22,5190
ITALY,BALANCE,NATGASCM,TOTENTSB,YTD2021,65602
ITALY,BALANCE,NATGASCM,TOTENTSB,YTD2022,66446
ITALY,BALANCE,NATGASCM,TOTEXTSB,2020,315.6
ITALY,BALANCE,NATGASCM,TOTEXTSB,2021,1545
ITALY,BALANCE,NATGASCM,TOTEXTSB,3Q2022,911
ITALY,BALANCE,NATGASCM,TOTEXTSB,Nov-21,199
ITALY,BALANCE,NATGASCM,TOTEXTSB,Nov-22,642
ITALY,BALANCE,NATGASCM,TOTEXTSB,YTD2021,1296
ITALY,BALANCE,NATGASCM,TOTEXTSB,YTD2022,4057
JAPAN,BALANCE,NATGASCM,GDINCTRO,2020,112086.519
JAPAN,BALANCE,NATGASCM,GDINCTRO,2021,97542.785
JAPAN,BALANCE,NATGASCM,GDINCTRO,3Q2022,22708.808
JAPAN,BALANCE,NATGASCM,GDINCTRO,Nov-21,7803.133
JAPAN,BALANCE,NATGASCM,GDINCTRO,Nov-22,7393.481
JAPAN,BALANCE,NATGASCM,GDINCTRO,YTD2021,88071.276
JAPAN,BALANCE,NATGASCM,GDINCTRO,YTD2022,87108.35
JAPAN,BALANCE,NATGASCM,INDPROD,2020,3586.606
JAPAN,BALANCE,NATGASCM,INDPROD,2021,3933.401
JAPAN,BALANCE,NATGASCM,INDPROD,3Q2022,975.704
JAPAN,BALANCE,NATGASCM,INDPROD,Nov-21,315.919
JAPAN,BALANCE,NATGASCM,INDPROD,Nov-22,340.441
JAPAN,BALANCE,NATGASCM,INDPROD,YTD2021,3537.75
JAPAN,BALANCE,NATGASCM,INDPROD,YTD2022,3820.363
JAPAN,BALANCE,NATGASCM,STCHANAT,2020,581.063
JAPAN,BALANCE,NATGASCM,STCHANAT,2021,2230.727
JAPAN,BALANCE,NATGASCM,STCHANAT,3Q2022,588.647
JAPAN,BALANCE,NATGASCM,STCHANAT,Nov-21,164.737
JAPAN,BALANCE,NATGASCM,STCHANAT,Nov-22,322.027
JAPAN,BALANCE,NATGASCM,STCHANAT,YTD2021,2398.509
JAPAN,BALANCE,NATGASCM,STCHANAT,YTD2022,1367.632
JAPAN,BALANCE,NATGASCM,TOTENTSB,2020,107287.568
JAPAN,BALANCE,NATGASCM,TOTENTSB,2021,98780.419
JAPAN,BALANCE,NATGASCM,TOTENTSB,3Q2022,23609.887
JAPAN,BALANCE,NATGASCM,TOTENTSB,Nov-21,7794.208
JAPAN,BALANCE,NATGASCM,TOTENTSB,Nov-22,7375.067
JAPAN,BALANCE,NATGASCM,TOTENTSB,YTD2021,89428.465
JAPAN,BALANCE,NATGASCM,TOTENTSB,YTD2022,87641.283
KOREA,BALANCE,NATGASCM,GDINCTRO,2020,51751
KOREA,BALANCE,NATGASCM,GDINCTRO,2021,57013
KOREA,BALANCE,NATGASCM,GDINCTRO,3Q2022,10937
KOREA,BALANCE,NATGASCM,GDINCTRO,Nov-21,4869
KOREA,BALANCE,NATGASCM,GDINCTRO,Nov-22,4363
KOREA,BALANCE,NATGASCM,GDINCTRO,YTD2021,50769
KOREA,BALANCE,NATGASCM,GDINCTRO,YTD2022,49417
KOREA,BALANCE,NATGASCM,INDPROD,2020,184
KOREA,BALANCE,NATGASCM,INDPROD,2021,56
KOREA,BALANCE,NATGASCM,INDPROD,Nov-21,3
KOREA,BALANCE,NATGASCM,INDPROD,YTD2021,54
KOREA,BALANCE,NATGASCM,STCHANAT,2020,-1387
KOREA,BALANCE,NATGASCM,STCHANAT,2021,412
KOREA,BALANCE,NATGASCM,STCHANAT,3Q2022,2767
KOREA,BALANCE,NATGASCM,STCHANAT,Nov-21,-386
KOREA,BALANCE,NATGASCM,STCHANAT,Nov-22,467
KOREA,BALANCE,NATGASCM,STCHANAT,YTD2021,1646
KOREA,BALANCE,NATGASCM,STCHANAT,YTD2022,3088
KOREA,BALANCE,NATGASCM,TOTENTSB,2020,53559
KOREA,BALANCE,NATGASCM,TOTENTSB,2021,60951
KOREA,BALANCE,NATGASCM,TOTENTSB,3Q2022,14306
KOREA,BALANCE,NATGASCM,TOTENTSB,Nov-21,4657
KOREA,BALANCE,NATGASCM,TOTENTSB,Nov-22,5174
KOREA,BALANCE,NATGASCM,TOTENTSB,YTD2021,55360
KOREA,BALANCE,NATGASCM,TOTENTSB,YTD2022,55061
LATVIA,BALANCE,NATGASCM,GDINCTRO,2020,1089.843
LATVIA,BALANCE,NATGASCM,GDINCTRO,2021,1187.344
LATVIA,BALANCE,NATGASCM,GDINCTRO,3Q2022,97.132
LATVIA,BALANCE,NATGASCM,GDINCTRO,Nov-21,110.108
LATVIA,BALANCE,NATGASCM,GDINCTRO,Nov-22,101.631
LATVIA,BALANCE,NATGASCM,GDINCTRO,YTD2021,1006.403
LATVIA,BALANCE,NATGASCM,GDINCTRO,YTD2022,674.379
LATVIA,BALANCE,NATGASCM,STCHANAT,2020,187.288
LATVIA,BALANCE,NATGASCM,STCHANAT,2021,-479.888
LATVIA,BALANCE,NATGASCM,STCHANAT,3Q2022,254.75
LATVIA,BALANCE,NATGASCM,STCHANAT,Nov-21,-238.2
LATVIA,BALANCE,NATGASCM,STCHANAT,Nov-22,-0.036
LATVIA,BALANCE,NATGASCM,STCHANAT,YTD2021,-246.948
LATVIA,BALANCE,NATGASCM,STCHANAT,YTD2022,133.314
LATVIA,BALANCE,NATGASCM,TOTENTSB,2020,2401.792
LATVIA,BALANCE,NATGASCM,TOTENTSB,2021,2013.083
LATVIA,BALANCE,NATGASCM,TOTENTSB,3Q2022,584.145
LATVIA,BALANCE,NATGASCM,TOTENTSB,Nov-21,18.189
LATVIA,BALANCE,NATGASCM,TOTENTSB,Nov-22,190.685
LATVIA,BALANCE,NATGASCM,TOTENTSB,YTD2021,1931.931
LATVIA,BALANCE,NATGASCM,TOTENTSB,YTD2022,1868.767
LATVIA,BALANCE,NATGASCM,TOTEXTSB,2020,1112.596
LATVIA,BALANCE,NATGASCM,TOTEXTSB,2021,1288.093
LATVIA,BALANCE,NATGASCM,TOTEXTSB,3Q2022,232.157
LATVIA,BALANCE,NATGASCM,TOTEXTSB,Nov-21,143.88
LATVIA,BALANCE,NATGASCM,TOTEXTSB,Nov-22,89.126
LATVIA,BALANCE,NATGASCM,TOTEXTSB,YTD2021,1161.547
LATVIA,BALANCE,NATGASCM,TOTEXTSB,YTD2022,1051.105
LITHUANIA,BALANCE,NATGASCM,GDINCTRO,2020,2434.8
LITHUANIA,BALANCE,NATGASCM,GDINCTRO,2021,2316.5
LITHUANIA,BALANCE,NATGASCM,GDINCTRO,3Q2022,240.7
LITHUANIA,BALANCE,NATGASCM,GDINCTRO,Nov-21,159.6
LITHUANIA,BALANCE,NATGASCM,GDINCTRO,Nov-22,111.5
LITHUANIA,BALANCE,NATGASCM,GDINCTRO,YTD2021,2082.6
LITHUANIA,BALANCE,NATGASCM,GDINCTRO,YTD2022,1435.3
LITHUANIA,BALANCE,NATGASCM,STCHANAT,2020,-24.1
LITHUANIA,BALANCE,NATGASCM,STCHANAT,2021,19.2
LITHUANIA,BALANCE,NATGASCM,STCHANAT,3Q2022,-45.1
LITHUANIA,BALANCE,NATGASCM,STCHANAT,Nov-21,-50.5
LITHUANIA,BALANCE,NATGASCM,STCHANAT,Nov-22,4.4
LITHUANIA,BALANCE,NATGASCM,STCHANAT,YTD2021,-8.7
LITHUANIA,BALANCE,NATGASCM,STCHANAT,YTD2022,3.9
LITHUANIA,BALANCE,NATGASCM,TOTENTSB,2020,5372.9
LITHUANIA,BALANCE,NATGASCM,TOTENTSB,2021,5002.1
LITHUANIA,BALANCE,NATGASCM,TOTENTSB,3Q2022,1234.6
LITHUANIA,BALANCE,NATGASCM,TOTENTSB,Nov-21,390.3
LITHUANIA,BALANCE,NATGASCM,TOTENTSB,Nov-22,484.9
LITHUANIA,BALANCE,NATGASCM,TOTENTSB,YTD2021,4444.7
LITHUANIA,BALANCE,NATGASCM,TOTENTSB,YTD2022,5169.4
LITHUANIA,BALANCE,NATGASCM,TOTEXTSB,2020,2962.2
LITHUANIA,BALANCE,NATGASCM,TOTEXTSB,2021,2666.4
LITHUANIA,BALANCE,NATGASCM,TOTEXTSB,3Q2022,1039
LITHUANIA,BALANCE,NATGASCM,TOTEXTSB,Nov-21,281.2
LITHUANIA,BALANCE,NATGASCM,TOTEXTSB,Nov-22,369
LITHUANIA,BALANCE,NATGASCM,TOTEXTSB,YTD2021,2370.8
LITHUANIA,BALANCE,NATGASCM,TOTEXTSB,YTD2022,3730.2
LUXEMBOU,BALANCE,NATGASCM,GDINCTRO,2020,708.691
LUXEMBOU,BALANCE,NATGASCM,GDINCTRO,2021,761.568
LUXEMBOU,BALANCE,NATGASCM,GDINCTRO,3Q2022,76.884
LUXEMBOU,BALANCE,NATGASCM,GDINCTRO,Nov-21,80.727
LUXEMBOU,BALANCE,NATGASCM,GDINCTRO,Nov-22,52.876
LUXEMBOU,BALANCE,NATGASCM,GDINCTRO,YTD2021,678.937
LUXEMBOU,BALANCE,NATGASCM,GDINCTRO,YTD2022,523.609
LUXEMBOU,BALANCE,NATGASCM,INDPROD,2020,5.658
LUXEMBOU,BALANCE,NATGASCM,INDPROD,2021,4.819
LUXEMBOU,BALANCE,NATGASCM,INDPROD,3Q2022,1.09
LUXEMBOU,BALANCE,NATGASCM,INDPROD,Nov-21,0.336
LUXEMBOU,BALANCE,NATGASCM,INDPROD,Nov-22,0.346
LUXEMBOU,BALANCE,NATGASCM,INDPROD,YTD2021,4.45
LUXEMBOU,BALANCE,NATGASCM,INDPROD,YTD2022,3.976
LUXEMBOU,BALANCE,NATGASCM,TOTENTSB,2020,703.033
LUXEMBOU,BALANCE,NATGASCM,TOTENTSB,2021,756.75
LUXEMBOU,BALANCE,NATGASCM,TOTENTSB,3Q2022,75.794
LUXEMBOU,BALANCE,NATGASCM,TOTENTSB,Nov-21,80.391
LUXEMBOU,BALANCE,NATGASCM,TOTENTSB,Nov-22,52.53
LUXEMBOU,BALANCE,NATGASCM,TOTENTSB,YTD2021,674.488
LUXEMBOU,BALANCE,NATGASCM,TOTENTSB,YTD2022,519.632
MEXICO,BALANCE,NATGASCM,GDINCTRO,2020,45732
MEXICO,BALANCE,NATGASCM,GDINCTRO,2021,46264
MEXICO,BALANCE,NATGASCM,GDINCTRO,3Q2022,11086
MEXICO,BALANCE,NATGASCM,GDINCTRO,Nov-21,3495
MEXICO,BALANCE,NATGASCM,GDINCTRO,Nov-22,3349
MEXICO,BALANCE,NATGASCM,GDINCTRO,YTD2021,42349
MEXICO,BALANCE,NATGASCM,GDINCTRO,YTD2022,40840
MEXICO,BALANCE,NATGASCM,INDPROD,2020,36905
MEXICO,BALANCE,NATGASCM,INDPROD,2021,36928
MEXICO,BALANCE,NATGASCM,INDPROD,3Q2022,9902
MEXICO,BALANCE,NATGASCM,INDPROD,Nov-21,2811
MEXICO,BALANCE,NATGASCM,INDPROD,Nov-22,3017
MEXICO,BALANCE,NATGASCM,INDPROD,YTD2021,33637
MEXICO,BALANCE,NATGASCM,INDPROD,YTD2022,35601
MEXICO,BALANCE,NATGASCM,TOTENTSB,2020,8839
MEXICO,BALANCE,NATGASCM,TOTENTSB,2021,9348
MEXICO,BALANCE,NATGASCM,TOTENTSB,3Q2022,1187
MEXICO,BALANCE,NATGASCM,TOTENTSB,Nov-21,685
MEXICO,BALANCE,NATGASCM,TOTENTSB,Nov-22,333
MEXICO,BALANCE,NATGASCM,TOTENTSB,YTD2021,8723
MEXICO,BALANCE,NATGASCM,TOTENTSB,YTD2022,5250
MEXICO,BALANCE,NATGASCM,TOTEXTSB,2020,12
MEXICO,BALANCE,NATGASCM,TOTEXTSB,2021,12
MEXICO,BALANCE,NATGASCM,TOTEXTSB,3Q2022,3
MEXICO,BALANCE,NATGASCM,TOTEXTSB,Nov-21,1
MEXICO,BALANCE,NATGASCM,TOTEXTSB,Nov-22,1
MEXICO,BALANCE,NATGASCM,TOTEXTSB,YTD2021,11
MEXICO,BALANCE,NATGASCM,TOTEXTSB,YTD2022,11
NETHLAND,BALANCE,NATGASCM,GDINCTRO,2020,44068.36
NETHLAND,BALANCE,NATGASCM,GDINCTRO,2021,42278.984
NETHLAND,BALANCE,NATGASCM,GDINCTRO,3Q2022,5412.879
NETHLAND,BALANCE,NATGASCM,GDINCTRO,Nov-21,3859.417
NETHLAND,BALANCE,NATGASCM,GDINCTRO,Nov-22,2759.098
NETHLAND,BALANCE,NATGASCM,GDINCTRO,YTD2021,37845.507
NETHLAND,BALANCE,NATGASCM,GDINCTRO,YTD2022,28976.112
NETHLAND,BALANCE,NATGASCM,INDPROD,2020,24165.528
NETHLAND,BALANCE,NATGASCM,INDPROD,2021,21962.238
NETHLAND,BALANCE,NATGASCM,INDPROD,3Q2022,4211.108
NETHLAND,BALANCE,NATGASCM,INDPROD,Nov-21,1629.9
NETHLAND,BALANCE,NATGASCM,INDPROD,Nov-22,1507.704
NETHLAND,BALANCE,NATGASCM,INDPROD,YTD2021,20128.291
NETHLAND,BALANCE,NATGASCM,INDPROD,YTD2022,17099.008
NETHLAND,BALANCE,NATGASCM,STCHANAT,2020,-115.146
NETHLAND,BALANCE,NATGASCM,STCHANAT,2021,-6335.147
NETHLAND,BALANCE,NATGASCM,STCHANAT,3Q2022,5724.406
NETHLAND,BALANCE,NATGASCM,STCHANAT,Nov-21,-1040.473
NETHLAND,BALANCE,NATGASCM,STCHANAT,Nov-22,-469.47
NETHLAND,BALANCE,NATGASCM,STCHANAT,YTD2021,-3382.67
NETHLAND,BALANCE,NATGASCM,STCHANAT,YTD2022,8169.866
NETHLAND,BALANCE,NATGASCM,TOTENTSB,2020,59920.727
NETHLAND,BALANCE,NATGASCM,TOTENTSB,2021,57424.923
NETHLAND,BALANCE,NATGASCM,TOTENTSB,3Q2022,16626.556
NETHLAND,BALANCE,NATGASCM,TOTENTSB,Nov-21,4654.21
NETHLAND,BALANCE,NATGASCM,TOTENTSB,Nov-22,4691.614
NETHLAND,BALANCE,NATGASCM,TOTENTSB,YTD2021,53270.029
NETHLAND,BALANCE,NATGASCM,TOTENTSB,YTD2022,56923.875
NETHLAND,BALANCE,NATGASCM,TOTEXTSB,2020,39974.464
NETHLAND,BALANCE,NATGASCM,TOTEXTSB,2021,43278.055
NETHLAND,BALANCE,NATGASCM,TOTEXTSB,3Q2022,9682.2
NETHLAND,BALANCE,NATGASCM,TOTEXTSB,Nov-21,3460.177
NETHLAND,BALANCE,NATGASCM,TOTEXTSB,Nov-22,3895.216
NETHLAND,BALANCE,NATGASCM,TOTEXTSB,YTD2021,38777.419
NETHLAND,BALANCE,NATGASCM,TOTEXTSB,YTD2022,36770.09
NORWAY,BALANCE,NATGASCM,GDINCTRO,2020,4915.076
NORWAY,BALANCE,NATGASCM,GDINCTRO,2021,4551.663
NORWAY,BALANCE,NATGASCM,GDINCTRO,3Q2022,1132.275
NORWAY,BALANCE,NATGASCM,GDINCTRO,Nov-21,365.298
NORWAY,BALANCE,NATGASCM,GDINCTRO,Nov-22,365.423
NORWAY,BALANCE,NATGASCM,GDINCTRO,YTD2021,4177.712
NORWAY,BALANCE,NATGASCM,GDINCTRO,YTD2022,4053.999
NORWAY,BALANCE,NATGASCM,INDPROD,2020,116206.117
NORWAY,BALANCE,NATGASCM,INDPROD,2021,118299.735
NORWAY,BALANCE,NATGASCM,INDPROD,3Q2022,31533.521
NORWAY,BALANCE,NATGASCM,INDPROD,Nov-21,10696.79
NORWAY,BALANCE,NATGASCM,INDPROD,Nov-22,10631.952
NORWAY,BALANCE,NATGASCM,INDPROD,YTD2021,106974.065
NORWAY,BALANCE,NATGASCM,INDPROD,YTD2022,115494.307
NORWAY,BALANCE,NATGASCM,STCHANAT,2020,-4.71
NORWAY,BALANCE,NATGASCM,STCHANAT,2021,73.032
NORWAY,BALANCE,NATGASCM,STCHANAT,3Q2022,-0.033
NORWAY,BALANCE,NATGASCM,STCHANAT,Nov-21,-0.218
NORWAY,BALANCE,NATGASCM,STCHANAT,Nov-22,-61.369
NORWAY,BALANCE,NATGASCM,STCHANAT,YTD2021,-8.945
NORWAY,BALANCE,NATGASCM,STCHANAT,YTD2022,-30.415
NORWAY,BALANCE,NATGASCM,TOTENTSB,2021,37.048
NORWAY,BALANCE,NATGASCM,TOTENTSB,3Q2022,11.212
NORWAY,BALANCE,NATGASCM,TOTENTSB,Nov-21,4.827
NORWAY,BALANCE,NATGASCM,TOTENTSB,Nov-22,13.177
NORWAY,BALANCE,NATGASCM,TOTENTSB,YTD2021,33.481
NORWAY,BALANCE,NATGASCM,TOTENTSB,YTD2022,61.157
NORWAY,BALANCE,NATGASCM,TOTEXTSB,2020,112952.075
NORWAY,BALANCE,NATGASCM,TOTEXTSB,2021,111456.507
NORWAY,BALANCE,NATGASCM,TOTEXTSB,3Q2022,29432.094
NORWAY,BALANCE,NATGASCM,TOTEXTSB,Nov-21,10049.547
NORWAY,BALANCE,NATGASCM,TOTEXTSB,Nov-22,9804.695
NORWAY,BALANCE,NATGASCM,TOTEXTSB,YTD2021,100819.006
NORWAY,BALANCE,NATGASCM,TOTEXTSB,YTD2022,107815.869
NZ,BALANCE,NATGASCM,GDINCTRO,2020,4461
NZ,BALANCE,NATGASCM,GDINCTRO,2021,3814
NZ,BALANCE,NATGASCM,GDINCTRO,3Q2022,871
NZ,BALANCE,NATGASCM,GDINCTRO,Nov-21,316
NZ,BALANCE,NATGASCM,GDINCTRO,Nov-22,272
NZ,BALANCE,NATGASCM,GDINCTRO,YTD2021,3508
NZ,BALANCE,NATGASCM,GDINCTRO,YTD2022,3437
NZ,BALANCE,NATGASCM,INDPROD,2020,4477
NZ,BALANCE,NATGASCM,INDPROD,2021,3916
NZ,BALANCE,NATGASCM,INDPROD,3Q2022,955
NZ,BALANCE,NATGASCM,INDPROD,Nov-21,336
NZ,BALANCE,NATGASCM,INDPROD,Nov-22,284
NZ,BALANCE,NATGASCM,INDPROD,YTD2021,3586
NZ,BALANCE,NATGASCM,INDPROD,YTD2022,3456
NZ,BALANCE,NATGASCM,STCHANAT,2020,16
NZ,BALANCE,NATGASCM,STCHANAT,2021,102
NZ,BALANCE,NATGASCM,STCHANAT,3Q2022,76
NZ,BALANCE,NATGASCM,STCHANAT,Nov-21,20
NZ,BALANCE,NATGASCM,STCHANAT,Nov-22,12
NZ,BALANCE,NATGASCM,STCHANAT,YTD2021,78
NZ,BALANCE,NATGASCM,STCHANAT,YTD2022,11
OECDAM,BALANCE,NATGASCM,GDINCTRO,2020,1049032.767
OECDAM,BALANCE,NATGASCM,GDINCTRO,2021,1058674.594
OECDAM,BALANCE,NATGASCM,GDINCTRO,3Q2022,251484.202
OECDAM,BALANCE,NATGASCM,GDINCTRO,Nov-21,92665.42
OECDAM,BALANCE,NATGASCM,GDINCTRO,Nov-22,96183.096
OECDAM,BALANCE,NATGASCM,GDINCTRO,YTD2021,953891.952
OECDAM,BALANCE,NATGASCM,GDINCTRO,YTD2022,993717.313
OECDAM,BALANCE,NATGASCM,INDPROD,2020,1172033.509
OECDAM,BALANCE,NATGASCM,INDPROD,2021,1207857.203
OECDAM,BALANCE,NATGASCM,INDPROD,3Q2022,320397.197
OECDAM,BALANCE,NATGASCM,INDPROD,Nov-21,102554.08
OECDAM,BALANCE,NATGASCM,INDPROD,Nov-22,106139.354
OECDAM,BALANCE,NATGASCM,INDPROD,YTD2021,1101416.63
OECDAM,BALANCE,NATGASCM,INDPROD,YTD2022,1150614.864
OECDAM,BALANCE,NATGASCM,STCHANAT,2020,7505.792
OECDAM,BALANCE,NATGASCM,STCHANAT,2021,-6504.319
OECDAM,BALANCE,NATGASCM,STCHANAT,3Q2022,30553.489
OECDAM,BALANCE,NATGASCM,STCHANAT,Nov-21,-4684.493
OECDAM,BALANCE,NATGASCM,STCHANAT,Nov-22,-2704.37
OECDAM,BALANCE,NATGASCM,STCHANAT,YTD2021,5168.687
OECDAM,BALANCE,NATGASCM,STCHANAT,YTD2022,10383.805
OECDAM,BALANCE,NATGASCM,TOTENTSB,2020,109586.962
OECDAM,BALANCE,NATGASCM,TOTENTSB,2021,117559.79
OECDAM,BALANCE,NATGASCM,TOTENTSB,3Q2022,28676.137
OECDAM,BALANCE,NATGASCM,TOTENTSB,Nov-21,9934.355
OECDAM,BALANCE,NATGASCM,TOTENTSB,Nov-22,10253.23
OECDAM,BALANCE,NATGASCM,TOTENTSB,YTD2021,106580.65
